-86.79721,36.10607,Lipscomb University,,,,,"{name:""",Lipscomb University,""",lat:",36.10607,",",lon:,-86.79721,"},","{name:""Lipscomb University"",lat:36.10607, lon:-86.79721},"
-83.648256,32.831389,Mercer University,,,,,"{name:""",Mercer University,""",lat:",32.831389,",",lon:,-83.648256,"},","{name:""Mercer University"",lat:32.831389, lon:-83.648256},"
-81.508053,30.2677,North Florida University,,,,,"{name:""",North Florida University,""",lat:",30.2677,",",lon:,-81.508053,"},","{name:""North Florida University"",lat:30.2677, lon:-81.508053},"
-81.302699,29.035089,Stetson University,,,,,"{name:""",Stetson University,""",lat:",29.035089,",",lon:,-81.302699,"},","{name:""Stetson University"",lat:29.035089, lon:-81.302699},"
-81.97052,34.996314,University of South Carolina - Upstate,,,,,"{name:""",University of South Carolina - Upstate,""",lat:",34.996314,",",lon:,-81.97052,"},","{name:""University of South Carolina - Upstate"",lat:34.996314, lon:-81.97052},"
-111.648749,40.248584,Brigham Young University,,,,,"{name:""",Brigham Young University,""",lat:",40.248584,",",lon:,-111.648749,"},","{name:""Brigham Young University"",lat:40.248584, lon:-111.648749},"
-105.080824,40.574695,Colorado State University,,,,,"{name:""",Colorado State University,""",lat:",40.574695,",",lon:,-105.080824,"},","{name:""Colorado State University"",lat:40.574695, lon:-105.080824},"
-117.071233,32.775219,San Diego State University,,,,,"{name:""",San Diego State University,""",lat:",32.775219,",",lon:,-117.071233,"},","{name:""San Diego State University"",lat:32.775219, lon:-117.071233},"
-97.362942,32.70955,Texas Christian University,,,,,"{name:""",Texas Christian University,""",lat:",32.70955,",",lon:,-97.362942,"},","{name:""Texas Christian University"",lat:32.70955, lon:-97.362942},"
-104.841659,39.003505,U.S. Air Force Academy,,,,,"{name:""",U.S. Air Force Academy,""",lat:",39.003505,",",lon:,-104.841659,"},","{name:""U.S. Air Force Academy"",lat:39.003505, lon:-104.841659},"
-115.13961,36.10823,University of Nevada - Las Vegas,,,,,"{name:""",University of Nevada - Las Vegas,""",lat:",36.10823,",",lon:,-115.13961,"},","{name:""University of Nevada - Las Vegas"",lat:36.10823, lon:-115.13961},"
-106.6202887,35.0859413,University of New Mexico,,,,,"{name:""",University of New Mexico,""",lat:",35.0859413,",",lon:,-106.6202887,"},","{name:""University of New Mexico"",lat:35.0859413, lon:-106.6202887},"
-111.844252,40.765222,University of Utah,,,,,"{name:""",University of Utah,""",lat:",40.765222,",",lon:,-111.844252,"},","{name:""University of Utah"",lat:40.765222, lon:-111.844252},"
-105.578995,41.312295,University of Wyoming,,,,,"{name:""",University of Wyoming,""",lat:",41.312295,",",lon:,-105.578995,"},","{name:""University of Wyoming"",lat:41.312295, lon:-105.578995},"
-97.117862,31.54873,Baylor University,,,,,"{name:""",Baylor University,""",lat:",31.54873,",",lon:,-97.117862,"},","{name:""Baylor University"",lat:31.54873, lon:-97.117862},"
-93.64643,42.023162,Iowa State University,,,,,"{name:""",Iowa State University,""",lat:",42.023162,",",lon:,-93.64643,"},","{name:""Iowa State University"",lat:42.023162, lon:-93.64643},"
-96.581042,39.188658,Kansas State University,,,,,"{name:""",Kansas State University,""",lat:",39.188658,",",lon:,-96.581042,"},","{name:""Kansas State University"",lat:39.188658, lon:-96.581042},"
-97.0730237,36.1246405,Oklahoma State University,,,,,"{name:""",Oklahoma State University,""",lat:",36.1246405,",",lon:,-97.0730237,"},","{name:""Oklahoma State University"",lat:36.1246405, lon:-97.0730237},"
-96.336051,30.618647,Texas A&M University,,,,,"{name:""",Texas A&M University,""",lat:",30.618647,",",lon:,-96.336051,"},","{name:""Texas A&M University"",lat:30.618647, lon:-96.336051},"
-101.874334,33.58335,Texas Tech University,,,,,"{name:""",Texas Tech University,""",lat:",33.58335,",",lon:,-101.874334,"},","{name:""Texas Tech University"",lat:33.58335, lon:-101.874334},"
